filename,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,y
0496.csv,False,False,True,6.26553343107876,11648.83679254338,36595.90009032078,0.0009979954022236758,4,9,1,20129.61276322284,577.1608188810801,20135.878296653922,4.0103913508510685,0
0497.csv,False,False,False,4.9532279556674235,10314.17139085053,32402.92506936204,0.0009986743459805675,7,7,1,47.02871426601683,10.674148382429578,51.98194222168424,7.040141088433392,1
0498.csv,False,False,True,4.766043529619206,10842.641227111417,34063.16202460304,0.0010051780014132892,6,10,1,11925234.995742695,47.03850509806733,11925239.761786222,5.990497775479642,0
0499.csv,False,False,False,7.373157238571454,9652.490720461685,30324.19393624608,0.0010250371354683368,6,12,1,4710.8303613380485,0.0006196637723198963,4718.203518576621,6.1230036660650216,0
0500.csv,False,False,False,4.793260303043623,10879.237928231329,34178.13395198698,0.0009969823382833874,4,6,1,0.2386561193520165,22.218476171998873,5.031916422395639,4.15926460696827,1
0501.csv,False,False,True,6.440830505456133,10273.992422410616,32276.699117282402,0.0010006743204078346,5,7,1,7455.478126052724,0.06954359894768805,7461.918956558181,5.077926603707848,1
0502.csv,False,False,False,6.145617125577567,10763.97161904223,33816.0141618321,0.001020526147582425,4,8,1,98035.47254844924,2.4697182500313377,98041.61816557481,4.099938741813379,0
0503.csv,False,False,True,3.056780488346972,10667.90127587206,33514.200277500844,0.0009941022079947618,4,10,1,62.19412113133328,24.733125120016,65.25090161968026,4.085179601308947,1
0504.csv,False,False,False,4.222308606577695,9409.547969505384,29560.96677459888,0.001000204268504541,5,6,1,64.62830919418028,1.7463793378965726,68.85061780075797,4.954222874274717,1
0505.csv,False,False,True,6.94772444689085,9484.326898813564,29795.891709556763,0.0010106065059333918,9,12,1,26.990261757139226,649.6738306325568,33.937986204030075,8.919371535602716,1
0506.csv,False,False,False,3.853080368920083,9255.670311986903,29077.545856187204,0.0009960983353274756,3,13,1,433399.8220366401,1.6315900423134084,433403.67511700897,2.9956476388061324,1
0507.csv,False,False,True,5.5122040498313165,10574.858594151596,33221.89807213754,0.0010057560117159236,5,6,1,91.74037370300695,0.0302258220446105,97.25257775283829,5.166237435475812,0
0508.csv,False,False,True,4.614842439376464,9789.413961131237,30754.350983239245,0.000979302071761457,4,14,1,409615.32922517776,3.1143757034577253,409619.9440676171,4.120853543642214,1
0509.csv,False,False,True,4.4995328836495965,9993.016932553159,31393.988582507413,0.0010010076725420133,4,7,1,289212.3271301233,0.08722310586164696,289216.8266630069,4.1556522411447885,1
0510.csv,False,False,True,3.8622040969728975,9032.991788894158,28377.98064392681,0.0009934932134349607,6,8,1,161804.9470800376,95.75970635130821,161808.80928413456,5.872114871161894,1
0511.csv,False,False,False,5.128502512231322,9974.06936543057,31334.46304483169,0.0010137292552298259,6,6,1,150686.78303104427,13736.55138216771,150691.91153355647,5.9544243043556735,1
0512.csv,False,False,False,5.8432341164232815,9175.310931712733,28825.08941747084,0.001008745343008142,4,12,1,1458.9761463442596,11.908456644475464,1464.8193804606824,4.009485879435668,0
0513.csv,False,False,True,3.5970841905203716,10475.505081140853,32909.76980555465,0.0010047823812377305,6,6,1,9248.767977247635,0.013929381133989964,9252.365061438155,6.062012400392977,1
0514.csv,False,False,True,5.017599927783792,11066.890184074316,34767.660900372866,0.0010030282453869855,7,6,1,294.32478189899797,33.81358651776862,299.34238182678183,7.031468670859451,0
0515.csv,True,False,True,6.8539641911806335,11650.49637031583,36601.11380765877,0.0009881498940330414,4,9,1,114050.04005346322,0.9407630501720116,114056.8940176544,4.1147205315117725,0
0516.csv,False,False,True,5.623401629403858,9333.045858858495,29320.62830580649,0.0010031246335836554,4,8,1,205394.96283256816,4894.560934185809,205400.58623419766,4.04670547721497,0
0517.csv,False,False,True,4.450774277332483,10309.536925917806,32388.36546837608,0.0009964742206024072,4,8,1,240634422.32688013,5.43815940497806,240634426.7776544,4.140792876782425,0
0518.csv,False,False,True,5.5934612796655045,9419.082480766328,29590.92032513181,0.0009856048664227332,6,13,1,36049.62752725846,76.25610482349425,36055.22098853812,5.955057605436251,0
0519.csv,False,False,False,5.183194321489143,8649.024092994301,27171.71055127201,0.0009982949027130086,6,12,1,10303408.199742517,0.14655606667022927,10303413.382936837,6.187753769597593,0
0520.csv,False,False,True,4.953591488707947,10172.094915665622,31956.578658673207,0.0010105047198411877,6,15,1,20286.848920230143,0.23249668190920225,20291.802511718848,5.881794418086983,0
0521.csv,False,False,False,4.334959592363791,8657.147079727958,27197.229666719682,0.000994924358371515,7,10,1,4317.659052386189,0.3607174875999078,4321.994011978552,7.016432460281003,1
0522.csv,True,False,False,4.479082082277274,9092.804653856108,28565.888301081424,0.0009976639648405876,3,8,1,847.2737880715828,0.4999210176840361,851.75287015386,3.1060807516351643,0
0523.csv,False,False,False,4.270063676858381,11370.831622611078,35722.52109080147,0.0010163820420675783,4,11,1,40163.29307647776,60.646027975979756,40167.56314015462,4.030840819588486,0
0524.csv,False,False,False,4.209473568421047,10435.134249525852,32782.941097533665,0.0009852976809225573,6,9,1,2726512.038559247,0.5795101638755878,2726516.2480328158,6.18472145500551,1
0525.csv,False,False,False,5.901619032865673,9877.554584244252,31031.252917293925,0.0009972859841447508,5,12,1,136.34464801382993,0.14791028933727074,142.2462670466956,4.903451447313158,0
0526.csv,False,False,False,5.300155128794571,8665.121877214544,27222.28323191741,0.0009866203878980022,5,10,1,5.636805334630539,1.6086924076419051,10.936960463425107,5.073348663719019,1
0527.csv,False,False,True,5.7710961647356065,11248.633202968806,35338.623433373024,0.0009879423923363935,6,10,1,781.9649148908051,13.70701382042993,787.7360110555403,6.222883061828559,0
0528.csv,False,False,True,5.402627614382332,8533.4284580199,26808.556153649395,0.0010064734924008394,5,21,1,14.91622099693201,128.3254243716267,20.318848611314344,4.943122089649028,0
0529.csv,True,False,False,6.016274862259254,9649.85689377488,30315.919525675985,0.0009957197021352839,6,11,1,70.98841964078763,0.0006296346212763407,77.00469450304688,5.941241736247058,0
0530.csv,False,False,True,3.82811850146892,10080.431317020566,31668.608970568286,0.0009943651673065225,6,8,1,56.85620034172239,0.30209228564987683,60.6843188431913,6.077122567586672,1
0531.csv,False,False,True,6.2045364390224975,8785.905577142985,27601.736416285992,0.0009994649600844065,5,9,1,1039.0717070383607,18.737523423927374,1045.2762434773833,5.017745923789375,0
0532.csv,False,False,False,5.066127581346077,9698.084604101245,30467.431346136742,0.0010086240581458476,8,9,1,5513605.6089485735,1804.645870934678,5513610.675076155,7.981143930299558,1
0533.csv,False,False,False,5.3238744803028135,9727.262246338534,30559.095612638488,0.0009904983959060573,3,13,1,12253966.730974618,25306.019955521933,12253972.0548491,3.0343053811026524,0
0534.csv,False,False,False,4.5546634819682765,9930.410890733916,31197.305901457745,0.0009848939411206668,6,14,1,2753.9644316393,0.2624434181294194,2758.5190951212676,6.0206705881741165,0
0535.csv,False,False,True,3.727236984578712,9165.43786527654,28794.072264486495,0.0009781600815760082,6,7,1,3520955.2901274976,0.6802577641695289,3520959.0173644824,6.118210790695688,1
0536.csv,False,False,False,6.124501221419991,8710.337683587979,27364.332877046334,0.001001793620401113,3,12,1,586298470.8388474,6.180674932561933,586298476.9633486,2.954122953265596,0
0537.csv,False,False,True,3.499391452670136,8642.798109149742,27152.151046164585,0.000987001649723289,8,11,1,2566996.6630953327,0.03729847348291685,2567000.1624867856,7.825659914848393,1
0538.csv,False,False,False,6.0994384715996155,10219.720508803759,32106.19887219884,0.0009796130529206727,6,3,1,12438390.493043596,0.36431509857418937,12438396.592482068,5.888150336686947,1
0539.csv,False,False,True,7.042075320211548,8848.780262131835,27799.263064743736,0.0009895202844953978,2,5,1,199053.39412571825,8.749619831489376,199060.4362010384,2.027176351656352,0
0540.csv,False,False,True,5.341294509093727,11211.405792477108,35221.67007406014,0.0009989970618920598,4,10,1,89582677.36753462,14.550455845422695,89582682.70882913,4.170441240584882,0
0541.csv,False,False,False,3.7548715249251945,7377.305332169782,23176.488234833392,0.0009957422628592023,5,12,1,29645.198447510098,1.2368074530382099e-07,29648.953319035023,5.056706558310447,1
0542.csv,False,False,True,5.604296589773061,11516.314058101716,36179.56764136522,0.0009951290551930474,3,11,1,183213.57187152066,343.20402181934736,183219.17616811045,2.704269197637614,0
0543.csv,False,False,False,6.553216810359155,9955.095782206983,31274.855775164193,0.0010161989634945954,1,11,1,779.8479938380513,0.02219291985452971,786.4012106484104,1.0109960967829938,0
0544.csv,False,False,True,6.797632538485929,10848.585850342894,34081.83760927541,0.001003189244212705,6,9,1,0.0767562193020843,0.04490320408208772,6.874388757788013,5.937470405165057,0
0545.csv,False,False,False,5.101298820111103,10606.241872690263,33320.49154944017,0.0010247051140162913,6,12,1,3331.9556673068896,0.17346028695414795,3337.0569661270006,5.9897855206224655,0
0546.csv,False,False,False,5.112728655380945,10988.89428829855,34522.629567193566,0.0009886290270425923,6,14,1,6621.2830583681125,30.76246165873485,6626.3957870234935,5.9117587915239325,0
0547.csv,False,False,False,3.612490920072597,9550.803117429654,30004.732909599494,0.0009947287202016523,4,8,1,11576.748967096211,2918.0695939634147,11580.361458016288,3.9636513498714376,1
0548.csv,False,False,True,6.588935527057543,10353.683100283672,32527.054765447985,0.0010105334372042293,5,10,1,3715556.5442963294,7.9485426962728605,3715563.1332318564,4.8847707506797216,0
0549.csv,False,False,False,5.802559667807055,11021.01366826457,34623.53557533267,0.0010094847436974027,4,7,1,1601.9689545777887,0.05409182015247998,1607.771514245596,3.9833192505541097,0
0550.csv,False,False,False,5.349710840672825,8768.62740341792,27547.45543264388,0.0010178918347022456,4,11,1,1360879.3871602484,0.13698559298285407,1360884.736871089,4.015635204142846,0
0551.csv,False,False,True,6.034086010943335,8905.158970541695,27976.382000903042,0.0009903230774671,8,11,1,0.6196213092721429,15.892539028858044,6.653707320215478,7.930374046634637,1
0552.csv,True,False,False,4.009341999140056,8113.1719729160495,25488.281467423672,0.001010676735669727,4,14,1,5901327850.500154,821.4997319512912,5901327854.509496,3.878503122794047,0
0553.csv,False,False,True,3.674111765720777,8902.415441522782,27967.76295029231,0.0009946775567373787,4,8,1,22422357405.3969,0.0667956085453161,22422357409.07101,4.098422981300028,1
0554.csv,False,False,False,3.763842807642939,10578.82529416697,33234.35982776484,0.0010199891068114876,3,10,1,86851.55046535723,0.13801674116339305,86855.31430816487,2.9335169944182256,0
0555.csv,False,False,True,4.8124840159281685,11284.146453389387,35450.191599999416,0.0009828081363988943,7,4,1,30637.565533206332,152.3572066302659,30642.37801722226,6.95911288196372,1
0556.csv,False,False,True,5.0508979635246645,9596.92947031953,30149.64312097522,0.0010237876976301786,6,10,1,1540.0522051090384,3.342028648443665,1545.1031030725633,6.055005471058379,0
0557.csv,True,False,False,5.3926704240548045,10179.03748217802,31978.38937462561,0.0009926379009771267,4,10,1,226.61207939329486,0.01949645445438761,232.0047498173497,4.12760734142662,0
0558.csv,False,False,True,5.043919715276932,10964.397045224969,34445.66920832039,0.00099828554832189,6,8,1,17224.60935424544,109890.0106431846,17229.653273960714,6.100659288121665,0
0559.csv,False,False,True,4.080458852684323,10384.553440462696,32624.03679936822,0.0010190192724000896,3,15,1,4827856.979509393,1.8615184190280123,4827861.059968245,2.9406815599953355,0
0560.csv,False,False,True,5.431380592347287,8498.659729953122,26699.326972980143,0.001003875667625459,4,5,1,7814422.037443172,65.81866902925036,7814427.468823765,3.96519952259259,1
0561.csv,False,False,False,4.9247000771346565,9051.619430967216,28436.501107417236,0.0009916868036500726,5,7,1,2058251.4078547263,1010.6413380292232,2058256.3325548042,5.032693672941434,1
0562.csv,False,False,True,5.670894701436608,8942.838126494371,28094.754560437417,0.0010087437619514588,4,17,1,461.37010482337615,34.34180734778611,467.0409995248128,3.9303954013506845,0
0563.csv,False,False,True,4.441277476500464,10313.489368056971,32400.782431564214,0.0010022343101005542,2,14,1,40.431163146870745,8.70519462446987,44.87244062337121,1.945178489058793,0
0564.csv,False,False,False,3.724671901132924,11382.08249510652,35757.86674917963,0.0009917257108331065,4,9,1,28384.48967962564,1.8358910184411104,28388.214351526767,3.9492921912780488,0
0565.csv,False,False,True,6.5533366897536585,10404.40576782413,32686.404725163564,0.0009892720215190537,4,9,1,300.5682678140072,109.2532027175798,307.12160450376086,4.118877334926099,0
0566.csv,False,False,False,4.086800672564387,7464.282087879505,23449.73377160413,0.0010070368069305504,7,7,1,548682.1365397888,643.9006867871751,548686.2233404614,7.081894900755732,1
0567.csv,False,False,False,4.099244935081616,8693.203425425749,27310.50401747916,0.0009965863043439938,5,12,1,1867.4238471471606,1.3710477319061691,1871.5230920822412,4.900753623774964,0
0568.csv,False,False,True,5.347817833902703,11262.85431795602,35383.30038374272,0.0010181971517903598,6,11,1,13727.341095734238,40.36432056840683,13732.68891356814,5.973989418941669,0
0569.csv,False,False,True,4.6681256732666245,10457.92783204652,32854.54924892958,0.0009809541973644644,7,11,1,1243.9949984921832,61.91027958007596,1248.6631241654495,6.932527786442957,1
0570.csv,False,False,True,5.8680895045648125,11190.686894770151,35156.579737233486,0.0009901718683485985,3,7,1,583586.0471721353,62.41304513914547,583591.9152616399,3.1109747855436365,0
0571.csv,False,False,True,4.412036445369648,11134.329687698711,34979.52834952101,0.0009835909782249046,4,7,1,714592.6183946524,1435.2743583381275,714597.0304310976,3.9042432012629575,1
0572.csv,False,False,True,6.5524011268417075,10123.962122219546,31805.36502838625,0.0010158374324686183,5,11,1,2.046035273662976,374.55802525933655,8.598436400504685,5.053391251760976,0
0573.csv,False,False,True,5.408343270055349,9884.180385516358,31052.06848589452,0.0010007284021251238,5,9,1,188805.8712957833,0.0009533469908456654,188811.27963905333,4.97165367711023,0
0574.csv,False,False,False,5.196263097778241,7929.300467970088,24910.632098280937,0.0009941833353918784,7,12,1,6606.881191146452,0.1419209286874737,6612.077454244231,7.048389030332763,0
0575.csv,False,False,True,5.22614263862304,10000.956820257996,31418.93247539125,0.001007480059521509,10,5,1,91047.54613953877,0.7738709324553043,91052.77228217741,9.860260605938599,0
0576.csv,False,False,True,5.243340590594227,10530.37165751532,33082.13823882029,0.0010017633003566405,5,10,1,8648541.592487672,6.276015012435358,8648546.835828263,5.0441153541536785,0
0577.csv,False,False,True,6.568119985542025,9949.78094547475,31258.158723131182,0.0010176497758578565,5,7,1,615165.6631907682,422.11650968924164,615172.2313107536,5.284093404517084,0
0578.csv,False,False,True,5.04546481803708,9019.531621070702,28335.694279576557,0.0010011566538410187,4,10,1,12291224.82647888,10.019326622542792,12291229.871943695,4.0051374967783175,0
0579.csv,False,False,False,5.540370431525234,11273.462621567056,35416.627352434196,0.0010049473279104056,6,12,1,10438.403469798508,0.2863703197492926,10443.943840230031,6.007999176445651,0
0580.csv,False,False,False,6.338515260830754,10869.188875023414,34146.56392025346,0.0010115668840501796,5,10,1,1561.4467165398432,0.022688582006668564,1567.7852318006742,5.069969214779406,0
0581.csv,False,False,True,5.944514326919588,9426.056739311767,29612.830604542407,0.0009892477045832689,7,12,1,161946.9535885555,5.955350580185981e-05,161952.89810288243,6.873118739450046,0
0582.csv,False,False,False,4.520681136332491,10840.3972551999,34056.112378930964,0.0009947207897521477,8,10,1,0.04591567011958386,141.12402134964225,4.5665968064520746,8.021718469272491,1
0583.csv,False,False,False,4.940584997594577,8731.452795212774,27430.667956606514,0.0010000512313142157,6,14,1,3311.0421533160775,0.05555384750827689,3315.9827383136717,6.0651733176696645,0
0584.csv,False,False,False,6.120501507079545,7901.3708141050865,24822.88850288135,0.0009974182400658829,5,9,1,957.0293491641852,536.4923688528113,963.149850671265,5.011726251279465,0
0585.csv,False,False,True,5.063462354240284,11271.368550078509,35410.048632829676,0.001001760287185157,3,12,1,802.5172032773172,2.7477914977343056,807.5806656315573,2.949117194943205,0
0586.csv,True,False,False,3.668795864460882,10432.188400716808,32773.68644055658,0.000996710451601899,5,10,1,8969.400252766878,3.964514946325452e-05,8973.06904863134,5.00562242616802,0
0587.csv,True,False,True,5.619803580892676,9676.270500781306,30398.900319402183,0.0010123391885130653,4,6,1,121539857.35429138,3.713929418188629,121539862.97409496,4.011503995419386,0
0588.csv,False,False,False,3.553683998795009,10839.689898201266,34053.89015138058,0.001003917174983574,6,7,1,3771.726017252829,0.2954618882411632,3775.279701251624,6.0006948720229945,1
0589.csv,False,False,False,3.8551028790570143,11308.245228807677,35525.900135814016,0.0009888238473374745,8,6,1,42442.609038201896,0.0035105014306261,42446.46414108095,7.999581227965888,1
0590.csv,False,False,False,6.906596479730737,9562.43379155122,30041.271749976102,0.0009977276694356212,4,7,1,4134091.976929085,0.4419946051525011,4134098.883525565,4.066155326874297,1
0591.csv,False,False,False,4.506485622421882,8859.368474637624,27832.52691536657,0.0010171120230643487,5,12,1,129911.18198725875,2016.1253003727315,129915.68847288116,4.914496689839561,0
0592.csv,False,False,False,2.3537067037064467,8922.102556458047,28029.61184594332,0.0009914351324585543,5,6,1,258.04693941627966,0.8188480049500146,260.40064611998616,4.816549453859481,1
0593.csv,False,False,False,4.941758494288257,11729.894954502552,36850.5518164452,0.0010095153786298166,7,11,1,12693634.270941285,113.79987414507991,12693639.21269978,6.915827528095679,0
0594.csv,False,False,False,5.83664527833708,10604.316920220092,33314.44413290138,0.0009862998247459178,6,4,1,11201.061058550125,5818.736744231324,11206.89770382846,6.001805294882604,1
0595.csv,False,False,False,4.601154099979448,9459.677691503195,29718.453940953696,0.0010060772331985464,1,12,1,357877.04920405586,0.000777671781846889,357881.65035815584,0.8254352596686199,0
0596.csv,False,False,True,4.825511586026071,11229.780234567994,35279.39508634667,0.001002439921184715,6,14,1,566.5577523526864,8.663091949969468,571.3832639387125,5.961971138811362,0
0597.csv,False,False,True,5.685536486255352,8274.999082669847,25996.676326577865,0.0010058057929394897,9,11,1,37714018.34392531,0.0006250183661764508,37714024.0294618,8.880079209041225,1
0598.csv,True,False,True,5.978984260741906,11305.810299796532,35518.2505807206,0.000998243253502413,5,13,1,380.1899431885808,3.8490241876373417,386.16892744932267,5.12971782714052,0
0599.csv,False,False,True,3.9403609107425,9625.168647704086,30238.35911318996,0.0010123575161359872,5,12,1,6646.141612417072,363.0515639235092,6650.081973327812,5.0435099135464645,0
0600.csv,False,False,True,5.23852982942963,7870.116070190029,24724.698829007968,0.0010152559434083409,4,9,1,336551.9930856467,0.05296467827685343,336557.2316154761,3.990422439982088,0
0601.csv,False,False,False,4.1946859049594085,10056.965361065359,31594.888495729952,0.0009986954515231515,3,15,1,2.680632793943416,0.33414410929586896,6.875318698902825,2.9915797851498565,0
0602.csv,True,False,False,5.787104072144621,11181.85929553268,35128.84701632021,0.0010064269958944098,7,9,1,14746283.783566035,2653.747473122827,14746289.57067011,6.986052350198443,0
0603.csv,False,False,True,6.976677027556592,11175.642314191296,35109.31579341061,0.0009830887923099089,1,11,1,17051.035214884847,0.02272058397598107,17058.011891912403,1.1340481481075562,0
0604.csv,False,False,False,5.59956850953643,11536.482816698679,36242.929665205455,0.001004118098959406,7,15,1,4893.5543792754,0.27209157814101376,4899.153947784937,6.993606361700064,0
0605.csv,False,False,True,6.125783615924232,8422.397749630114,26459.74289584917,0.0010001056344343515,6,7,1,3738.655432106139,0.0013675354214164992,3744.781215722063,5.998987090692946,0
0606.csv,False,False,True,6.444346276888425,9760.476917709391,30663.442580208564,0.001001498124597725,3,12,1,11.371945086712833,0.0017703185286725208,17.816291363601266,2.9757605138012986,0
0607.csv,True,False,True,5.184520400053848,11506.889783151835,36149.96040841726,0.001018018879218279,5,11,1,1163977.9133085306,4.154678832756879,1163983.0978289307,5.058133661977804,0
0608.csv,False,False,False,6.397312579133557,10226.875139998672,32128.675808999917,0.0009934413425292461,4,11,1,18888.83831766984,6.716069092462669,18895.235630248968,4.055627072144647,0
0609.csv,False,False,False,4.693745510129326,11286.005879709759,35456.03316006739,0.0009913841452816306,5,14,1,9634.0604460226,5208.140809660546,9638.75419153273,5.0480602149681415,0
0610.csv,False,False,False,4.2023780497881225,10223.38174940582,32117.700998777284,0.0010074282548545547,5,10,1,485.39303489581664,0.7774449331804191,489.5954129456048,4.960606993526963,0
0611.csv,True,False,False,4.598486130230249,9128.453286068829,28677.88178215143,0.001003667457332267,7,8,1,540.2827425379949,0.07818423332670188,544.8812286682252,6.997113345245463,0
0612.csv,False,False,False,6.2623072067070416,10483.309975663778,32934.28960484992,0.0010099374489425507,4,9,1,102343101.29664524,103.27163554465751,102343107.55895244,4.091199285758067,0
0613.csv,False,False,True,6.820791487649308,10206.894729935771,32065.9054995306,0.0009918374144342892,5,15,1,33.59627433289189,38.502191390454094,40.417065820541204,4.912554271883493,0
0614.csv,False,False,False,3.958132195867844,9619.288255082132,30219.885314928608,0.0009958606664256485,4,13,1,196245.93181318595,0.3776449574285457,196249.88994538184,4.014472478620217,1
0615.csv,False,False,False,3.4103347865710747,10657.573125491232,33481.75343613927,0.0010139203706121883,4,7,1,15.532634801571113,0.20288948503665225,18.94296958814219,3.917774310418082,1
0616.csv,False,False,False,5.530736471639197,10312.479716932809,32397.610519009868,0.0010028814219836335,4,11,1,200750.18809773348,2.300313886356434,200755.71883420512,4.124954882194676,0
0617.csv,False,False,False,4.207719645295955,10254.864821087423,32216.607985484658,0.0010041236284827214,4,11,1,84857294.08644128,1.6690119457294623,84857298.29416092,3.86220940147284,0
0618.csv,False,False,True,6.101757606407478,11050.361209148088,34715.73359417326,0.00100450481017173,3,12,1,10.505689032033784,0.011762150953188943,16.60744663844126,3.2640720063948576,0
0619.csv,False,False,True,3.9321472377259976,10852.536569867703,34094.249160710955,0.0010013377317887604,5,8,1,2253927.0473189317,694.3245503479291,2253930.97946617,5.036205694910295,1
0620.csv,False,False,True,4.0554017039592685,11118.9186370869,34931.11310613484,0.0009909871158050418,3,8,1,5026.708891069428,1465.7780947463666,5030.76429277339,2.964978924196456,1
0621.csv,True,False,True,2.8988028950158693,11077.574500461986,34801.226670245,0.0009871985178090976,7,5,1,489.0718561091532,9.612632673336552,491.970659004169,6.9785794171836,1
0622.csv,False,False,False,4.885867678894615,10657.078266712511,33480.198791435476,0.0010020575579361257,4,7,1,112958957.06431057,0.001308341837572314,112958961.95017824,3.846216525924832,1
0623.csv,False,False,False,3.777996662796098,10614.044990870409,33345.005768190014,0.000984977596194808,8,14,1,73978630.97092976,751192.8823275557,73978634.74892642,8.017489853888836,0
0624.csv,False,False,False,2.5449533857689577,10699.926388975307,33614.81013755638,0.0010028649364602538,7,11,1,17521077.711016893,3.4049110867953685,17521080.25597028,7.002299248971982,1
0625.csv,False,False,False,3.879815432178789,9609.247892732546,30188.342586331768,0.001008796928635625,5,12,1,285.4345218490431,104.83550755679823,289.31433728122187,5.093958220358856,0
0626.csv,False,False,False,4.284374702575159,9665.013143049564,30363.534287053306,0.0009944967477184354,2,12,1,3437.9963370944756,1.9808877165090883,3442.2807117970506,1.9392656728573323,0
0627.csv,False,False,True,4.9742391831406065,9700.070673524351,30473.670767245898,0.0009952276059173046,8,9,1,1558.3137065064734,0.5906191253660009,1563.2879456896137,7.980697534999226,1
0628.csv,False,False,False,3.1941591980520934,11000.553090485371,34559.25677449333,0.0010153116825232199,7,10,1,30583.001862486133,893.6533275808914,30586.19602168418,6.905564422673982,1
0629.csv,False,False,True,5.736618695537481,10391.790533929032,32646.7727990354,0.001000136519246774,4,13,1,36041.126419560685,18.065215362271786,36046.86303825623,4.1192410144146745,0
0630.csv,False,False,True,4.679193850898333,11157.153665599304,35051.231990819215,0.0010170924229665897,7,11,1,6947038.9785763975,0.0011203043291544985,6947043.657770247,7.099585675403497,0
0631.csv,False,False,False,4.566938611361223,9403.722660517271,29542.66602667693,0.0009922864197747779,5,13,1,24.929144055526482,0.034296208231766184,29.496082666887702,4.882756748931683,0
0632.csv,False,False,True,3.503700728618416,10720.598263145743,33679.752745586164,0.0010158014206649393,6,15,1,2.264216132505961,4.526761178300959,5.7679168611243785,6.071464109485503,0
0633.csv,False,False,True,5.405085827742585,10615.39847376215,33349.257860099475,0.0010061207164390514,5,14,1,50305.15057350848,6.646980639520768,50310.55565933622,5.092156382753234,0
0634.csv,False,False,True,5.441388729306756,10672.25467126708,33527.87687249201,0.0009902915667979626,5,11,1,252.78054308283438,0.34776028319026336,258.22193181214107,4.893185249164592,0
0635.csv,False,False,True,4.450916859537396,10244.148295206971,32182.941026506636,0.0009948666224177194,6,13,1,23575.59821082301,0.10119277082895707,23580.049127682545,6.117374657236475,0
0636.csv,True,False,False,5.6100116286031305,7706.85786329616,24211.808045591944,0.0009966905775179384,4,15,1,1902.0849392296905,1.2668051118311932,1907.694950858293,4.0042568653928186,0
0637.csv,False,False,False,4.171148352703487,10117.452624554744,31784.914838343964,0.0009946559201947417,6,12,1,89774.17726163079,4.857292490406783,89778.34840998347,5.941833534962746,1
0638.csv,True,False,False,6.237530506214813,10982.006968518615,34500.99241397,0.0009883529379117065,3,7,1,111768304.21471536,9.988997045007704,111768310.45224585,2.7436821827425466,0
0639.csv,False,False,False,4.48076164823904,9871.433090217351,31012.021676630025,0.0010009306169665652,3,10,1,31037.39882125149,2.0902244801510688,31041.87958289973,2.896689111195797,0
0640.csv,False,False,False,6.285373245258229,9466.429735367954,29739.66611235593,0.0010129940894873998,6,9,1,61806.25887698048,0.7621801031522553,61812.544250225736,5.83828669680864,0
0641.csv,False,False,False,3.4328263963849937,8763.897890837095,27532.597230664902,0.0010155150808289141,3,8,1,89336648.87154649,0.3847055490408832,89336652.30437289,2.940216189527783,0
0642.csv,False,False,True,5.0282763922133205,9331.50348860915,29315.78280676204,0.000993920310600117,7,6,1,117237.3358663102,0.6485483536564598,117242.36414270244,7.082124374761895,1
0643.csv,False,False,False,5.813988175723294,7496.0490375429945,23549.532587293907,0.0009990396432334508,4,10,1,30073.87818871081,0.16991495988949054,30079.69217688654,4.046116929738992,1
0644.csv,False,False,False,5.546341085742282,11145.166851344355,35013.574303215915,0.0010003042237324386,4,7,1,468.6791624668758,1.644185618214637,474.225503552618,4.030532182565065,1
0645.csv,False,False,True,4.936976425460934,9301.893849283002,29222.76138137956,0.0010084856121042767,5,10,1,506271216.10684097,0.0005066782905916828,506271221.0438174,4.7734899428712785,0
0646.csv,False,False,False,4.944995738514606,9969.16709883509,31319.0621201094,0.0010034577959150957,2,11,1,15465.737224041875,0.720624437293561,15470.68221978039,1.9551964863615443,1
0647.csv,False,False,False,5.000642595106343,10140.25482509329,31856.550064041534,0.0009905079577036905,5,12,1,26308939782.131336,10851.81330514003,26308939787.131973,5.036039041527848,0
0648.csv,False,False,True,4.928542627685794,11810.903790148734,37105.0485793871,0.0010051989904501602,6,18,1,39.52140842458093,0.009207305069001722,44.44995105226672,6.0797724667976905,0
0649.csv,False,False,False,3.604998892867042,8931.00694003593,28057.585791976337,0.0010138423743855957,7,12,1,74149.25796559158,94.7378614571772,74152.86296448445,6.986723663731135,0
0650.csv,False,False,False,5.284581373873423,10000.340347557663,31416.99576928476,0.0009981860300875556,7,8,1,1749.3728320314926,122.95379309303169,1754.6574134053662,6.631657454237628,1
0651.csv,False,False,True,5.3867916033917,10214.884058368512,32091.00471504201,0.000991092904575308,7,15,1,80676.15017973354,0.04831038849730588,80681.53697133693,7.108584956158851,0
0652.csv,False,False,True,4.273275061525328,9237.945073737204,29021.86037791882,0.0010034864898969588,5,7,1,2161403453.250558,1.0275977895652493,2161403457.523833,5.073545334868452,0
0653.csv,False,False,False,4.815039226714879,9092.73745904436,28565.677202354484,0.001014168179024021,3,10,1,72621.16265633033,175.92358825193668,72625.97769555704,3.013197575806683,0
0654.csv,False,False,True,4.325100339868561,8284.18542015256,26025.536056926958,0.0010113912105944698,7,11,1,7998240.474691909,1.0907869878438314,7998244.799792249,6.9820845168710814,0
